TweetID,User,Latitude,Longitude,Timestamp,User_home,User_work,cluster_id
t0,u0,37.81590687325015,-122.55459138019886,2025-01-03 23:59:18,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t1,u0,37.814498816281386,-122.5537974427071,2025-01-04 05:51:30,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t2,u0,37.815014428114466,-122.55574580974788,2025-01-03 22:39:46,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t3,u0,37.815812498535635,-122.5549466841308,2025-01-04 06:16:46,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t4,u0,37.81483218715657,-122.55567779868613,2025-01-03 20:34:19,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t5,u0,37.81527238468246,-122.55404062208856,2025-01-03 23:38:34,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t6,u0,37.81598135184553,-122.55538307739151,2025-01-03 20:01:18,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t7,u0,37.81475653186815,-122.55580990616394,2025-01-04 05:36:38,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t8,u0,37.81507639925062,-122.55617721844273,2025-01-03 20:13:44,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t9,u0,37.816127089131,-122.55654318583817,2025-01-03 23:05:19,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t10,u0,37.815493127772335,-122.55709333982125,2025-01-03 20:09:38,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t11,u0,37.81508064214089,-122.55541196703615,2025-01-04 03:31:54,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t12,u0,37.813910211264776,-122.55699323287183,2025-01-03 23:24:17,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t13,u0,37.81479383483575,-122.5560885151107,2025-01-03 20:46:19,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t14,u0,37.814700653628584,-122.55633400775636,2025-01-04 06:51:42,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t15,u0,37.81586648987004,-122.55526455395879,2025-01-03 22:27:55,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t16,u0,37.81487015309456,-122.55581620517226,2025-01-03 22:50:18,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t17,u0,37.81508619307994,-122.55552389281215,2025-01-04 01:17:05,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t18,u0,37.8131329372149,-122.55517215947033,2025-01-04 05:29:19,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t19,u0,37.81380148840377,-122.55637126992528,2025-01-03 20:34:50,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t20,u0,37.81429122449459,-122.55369096451729,2025-01-03 22:18:44,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t21,u0,37.81407157073176,-122.55701553062946,2025-01-03 23:45:45,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t22,u0,37.81455650581138,-122.55577702506413,2025-01-04 02:49:42,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t23,u0,37.815454589493044,-122.55501643389196,2025-01-04 00:56:19,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t24,u0,37.814639510951245,-122.55515155172725,2025-01-04 02:59:43,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t25,u0,37.81409227791444,-122.5567822945185,2025-01-04 02:52:58,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t26,u0,37.81497143192178,-122.55482400742234,2025-01-04 04:07:05,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t27,u0,37.81538154343971,-122.55557792063483,2025-01-03 21:40:25,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t28,u0,37.81496850477632,-122.55468457584283,2025-01-03 22:17:23,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t29,u0,37.81452407391348,-122.55695179536083,2025-01-04 04:32:08,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t30,u0,37.81436486966025,-122.55437971409258,2025-01-03 23:08:59,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t31,u0,37.81392607189647,-122.55521658983683,2025-01-04 04:22:56,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t32,u0,37.814172918691554,-122.55580027935989,2025-01-04 05:09:25,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t33,u0,37.81622524547273,-122.55669615121357,2025-01-04 03:31:32,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t34,u0,37.815109969686254,-122.55686778264617,2025-01-03 21:15:28,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t35,u0,37.81331819641766,-122.55566756448479,2025-01-03 20:27:48,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t36,u0,37.81489448451599,-122.55587497628834,2025-01-04 00:23:20,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t37,u0,37.81457675362946,-122.55518377667116,2025-01-03 20:41:31,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t38,u0,37.81480630745252,-122.55645817221883,2025-01-04 00:06:10,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
